kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     61.78692 |      65.24159 |      65.73456 |      79.41933 |      71.10312 |      75.64598 |      91.44762 |       1.00000 |      14.85778 |      14.86421 
     62.03384 |      65.60990 |      66.10519 |      79.75782 |      71.38727 |      76.07249 |      91.85042 |       1.00000 |      14.85778 |      14.86421 
     62.30468 |      65.99647 |      66.49415 |      80.11446 |      71.69894 |      76.52010 |      92.27652 |       1.00000 |      14.85778 |      14.86421 
     62.60142 |      66.40101 |      66.90114 |      80.48964 |      72.04043 |      76.98846 |      92.72616 |       1.00000 |      14.85778 |      14.86421 
     62.92357 |      66.82195 |      67.32460 |      80.88259 |      72.41116 |      77.47577 |      93.19779 |       1.00000 |      14.85778 |      14.86421 
     63.26866 |      67.25490 |      67.76009 |      81.28857 |      72.80827 |      77.97693 |      93.68586 |       1.00000 |      14.85778 |      14.86421 
     63.63286 |      67.69250 |      68.20020 |      81.70233 |      73.22739 |      78.48340 |      94.18184 |       1.00000 |      14.85778 |      14.86421 
     64.01167 |      68.12671 |      68.63684 |      82.11926 |      73.66331 |      78.98586 |      94.67680 |       1.00000 |      14.85778 |      14.86421 
     64.40064 |      68.55527 |      69.06773 |      82.53791 |      74.11094 |      79.48174 |      95.16785 |       1.00000 |      14.85778 |      14.86421 
     64.79608 |      68.97755 |      69.49228 |      82.95594 |      74.56600 |      79.97028 |      95.65360 |       1.00000 |      14.85778 |      14.86421 
     65.19533 |      69.39293 |      69.90984 |      83.37093 |      75.02544 |      80.45081 |      96.13261 |       1.00000 |      14.85434 |      14.86421 
     65.59670 |      69.79884 |      70.31784 |      83.78207 |      75.48734 |      80.92033 |      96.60193 |       1.00000 |      14.85434 |      14.86421 
     65.99929 |      70.19336 |      70.71439 |      84.18607 |      75.95063 |      81.37666 |      97.05903 |       1.00000 |      14.85434 |      14.86421 
     66.40268 |      70.57394 |      71.09689 |      84.58056 |      76.41484 |      81.81684 |      97.50053 |       1.00000 |      14.85434 |      14.86421 
     66.80653 |      70.94291 |      71.46773 |      84.96598 |      76.87958 |      82.24360 |      97.92752 |       1.00000 |      14.85434 |      14.86421 
     67.21014 |      71.29812 |      71.82475 |      85.33873 |      77.34405 |      82.65444 |      98.33725 |       1.00000 |      14.85434 |      14.86421 
     67.61194 |      71.63813 |      72.16650 |      85.69581 |      77.80643 |      83.04773 |      98.72747 |       1.00000 |      14.85434 |      14.86421 
     68.00915 |      71.95929 |      72.48933 |      86.03361 |      78.26353 |      83.41924 |      99.09360 |       1.00000 |      14.85434 |      14.86421 
     68.39789 |      72.25893 |      72.79056 |      86.34751 |      78.71088 |      83.76588 |      99.43169 |       1.00000 |      14.85434 |      14.86421 
     68.77379 |      72.53699 |      73.07012 |      86.63438 |      79.14346 |      84.08760 |      99.74078 |       1.00000 |      14.85434 |      14.86421 
     69.13284 |      72.78880 |      73.32336 |      86.88892 |      79.55665 |      84.37901 |     100.01587 |       1.00000 |      14.85089 |      14.86421 
     69.47216 |      73.01422 |      73.55011 |      87.11090 |      79.94714 |      84.63996 |     100.25745 |       1.00000 |      14.85089 |      14.86421 
     69.79082 |      73.21503 |      73.75219 |      87.30177 |      80.31384 |      84.87251 |     100.46825 |       1.00000 |      14.85089 |      14.86421 
     70.08990 |      73.39349 |      73.93188 |      87.46404 |      80.65801 |      85.07928 |     100.65182 |       1.00000 |      14.85089 |      14.86421 
     70.37225 |      73.55276 |      74.09237 |      87.60156 |      80.98295 |      85.26398 |     100.81302 |       1.00000 |      14.85089 |      14.86421 
     70.64169 |      73.69549 |      74.23631 |      87.71770 |      81.29300 |      85.42963 |     100.95577 |       1.00000 |      14.85089 |      14.86421 
     70.90209 |      73.83068 |      74.37279 |      87.82420 |      81.59267 |      85.58669 |     101.09246 |       1.00000 |      14.85089 |      14.86421 
     71.02989 |      73.89426 |      74.43703 |      87.87272 |      81.73975 |      85.66061 |     101.15720 |       1.00000 |      14.85089 |      14.86421 
     71.28175 |      74.01008 |      74.55418 |      87.95616 |      82.02958 |      85.79541 |     101.27556 |       1.00000 |      14.85089 |      14.86421 
     71.52858 |      74.10733 |      74.65274 |      88.01646 |      82.31362 |      85.90884 |     101.37545 |       1.00000 |      14.85089 |      14.86421 
     71.76888 |      74.18210 |      74.72880 |      88.04769 |      82.59016 |      85.99637 |     101.45205 |       1.00000 |      14.85089 |      14.86421 
     71.99998 |      74.23246 |      74.78041 |      88.04655 |      82.85609 |      86.05576 |     101.50258 |       1.00000 |      14.84744 |      14.86421 
     72.21862 |      74.25726 |      74.80643 |      88.01208 |      83.10770 |      86.08571 |     101.52608 |       1.00000 |      14.84744 |      14.86421 
     72.42163 |      74.25595 |      74.80631 |      87.94138 |      83.34132 |      86.08557 |     101.52114 |       1.00000 |      14.84744 |      14.86421 
     72.60676 |      74.23462 |      74.78619 |      87.84735 |      83.55437 |      86.06241 |     101.49579 |       1.00000 |      14.84744 |      14.86421 
     72.77306 |      74.20050 |      74.75333 |      87.74429 |      83.74575 |      86.02460 |     101.45920 |       1.00000 |      14.84744 |      14.86421 
     72.92104 |      74.16476 |      74.71898 |      87.65842 |      83.91603 |      85.98508 |     101.42738 |       1.00000 |      14.84744 |      14.86421 
     73.05199 |      74.13222 |      74.68793 |      87.59437 |      84.06673 |      85.94933 |     101.40386 |       1.00000 |      14.84744 |      14.86421 
     73.16768 |      74.10432 |      74.66162 |      87.55284 |      84.19987 |      85.91906 |     101.38937 |       1.00000 |      14.84744 |      14.86421 
     73.27007 |      74.08375 |      74.64273 |      87.53644 |      84.31769 |      85.89732 |     101.38628 |       1.00000 |      14.84744 |      14.86421 
     73.36106 |      74.07343 |      74.63420 |      87.54561 |      84.42240 |      85.88750 |     101.39693 |       1.00000 |      14.84744 |      14.86421 
     73.44234 |      74.07121 |      74.63380 |      87.57161 |      84.51594 |      85.88705 |     101.41721 |       1.00000 |      14.84399 |      14.86421 
     73.51522 |      74.08192 |      74.64644 |      87.61402 |      84.59981 |      85.90160 |     101.45153 |       1.00000 |      14.84399 |      14.86421 
     73.58081 |      74.09656 |      74.66300 |      87.65891 |      84.67529 |      85.92065 |     101.48858 |       1.00000 |      14.84399 |      14.86421 
     73.63988 |      74.11379 |      74.68216 |      87.70347 |      84.74326 |      85.94270 |     101.52645 |       1.00000 |      14.84399 |      14.86421 
     73.69293 |      74.13079 |      74.70106 |      87.74401 |      84.80431 |      85.96445 |     101.56185 |       1.00000 |      14.84399 |      14.86421 
     73.74037 |      74.14352 |      74.71565 |      87.77666 |      84.85891 |      85.98124 |     101.59030 |       1.00000 |      14.84399 |      14.86421 
     73.78252 |      74.15733 |      74.73132 |      87.80841 |      84.90741 |      85.99927 |     101.61871 |       1.00000 |      14.84399 |      14.86421 
     73.81989 |      74.17245 |      74.74828 |      87.84038 |      84.95041 |      86.01880 |     101.64781 |       1.00000 |      14.84399 |      14.86421 
     73.85317 |      74.18922 |      74.76691 |      87.87356 |      84.98872 |      86.04023 |     101.67838 |       1.00000 |      14.84399 |      14.86421 
     73.88319 |      74.20795 |      74.78750 |      87.90880 |      85.02326 |      86.06392 |     101.71117 |       1.00000 |      14.84399 |      14.86421 
     73.91076 |      74.22888 |      74.81031 |      87.94665 |      85.05499 |      86.09017 |     101.74675 |       1.00000 |      14.84226 |      14.86248 
     73.93671 |      74.25214 |      74.83544 |      87.98729 |      85.08485 |      86.11909 |     101.78542 |       1.00000 |      14.84226 |      14.86248 
     73.96176 |      74.27769 |      74.86287 |      88.03072 |      85.11368 |      86.15065 |     101.82727 |       1.00000 |      14.84226 |      14.86248 
     73.98648 |      74.31062 |      74.89772 |      88.08255 |      85.14213 |      86.19076 |     101.87849 |       1.00000 |      14.84226 |      14.86248 
     74.01143 |      74.34711 |      74.93616 |      88.13814 |      85.17084 |      86.23500 |     101.93437 |       1.00000 |      14.84226 |      14.86248 
     74.03706 |      74.38526 |      74.97626 |      88.19533 |      85.20033 |      86.28114 |     101.99248 |       1.00000 |      14.84226 |      14.86248 
     74.06366 |      74.42503 |      75.01797 |      88.25429 |      85.23094 |      86.32915 |     102.05283 |       1.00000 |      14.84226 |      14.86248 
     74.09138 |      74.46629 |      75.06119 |      88.31476 |      85.26285 |      86.37888 |     102.11517 |       1.00000 |      14.84226 |      14.86248 
     74.12036 |      74.50895 |      75.10580 |      88.37654 |      85.29619 |      86.43022 |     102.17929 |       1.00000 |      14.84226 |      14.86248 
     74.15065 |      74.55288 |      75.15170 |      88.43950 |      85.33105 |      86.48303 |     102.24503 |       1.00000 |      14.84226 |      14.86248 
     74.18230 |      74.59811 |      75.19886 |      88.50327 |      85.36746 |      86.53731 |     102.31194 |       1.00000 |      14.84226 |      14.85903 
     74.21530 |      74.64450 |      75.24722 |      88.56774 |      85.40545 |      86.59296 |     102.37988 |       1.00000 |      14.84226 |      14.85903 
     74.24965 |      74.69203 |      75.29671 |      88.63267 |      85.44497 |      86.64992 |     102.44860 |       1.00000 |      14.84226 |      14.85903 
     74.28526 |      74.74046 |      75.34710 |      88.69742 |      85.48595 |      86.70790 |     102.51756 |       1.00000 |      14.84226 |      14.85903 
     74.32199 |      74.78425 |      75.39280 |      88.75581 |      85.52822 |      86.76049 |     102.58010 |       1.00000 |      14.84226 |      14.85903 
     74.35952 |      74.82664 |      75.43708 |      88.81182 |      85.57141 |      86.81145 |     102.64031 |       1.00000 |      14.84226 |      14.85903 
     74.39744 |      74.86976 |      75.48210 |      88.86713 |      85.61504 |      86.86325 |     102.69983 |       1.00000 |      14.84226 |      14.85903 
     74.43536 |      74.91341 |      75.52766 |      88.92168 |      85.65868 |      86.91569 |     102.75854 |       1.00000 |      14.84226 |      14.85903 
     74.47292 |      74.95700 |      75.57314 |      88.97462 |      85.70191 |      86.96802 |     102.81545 |       1.00000 |      14.84226 |      14.85903 
     74.50990 |      74.99926 |      75.61728 |      89.02523 |      85.74447 |      87.01881 |     102.86955 |       1.00000 |      14.84226 |      14.85903 
     74.54619 |      75.04257 |      75.66247 |      89.07571 |      85.78622 |      87.07082 |     102.92321 |       1.00000 |      14.84226 |      14.85557 
     74.58189 |      75.08701 |      75.70879 |      89.12646 |      85.82730 |      87.12411 |     102.97662 |       1.00000 |      14.84226 |      14.85557 
     74.61732 |      75.13271 |      75.75637 |      89.17875 |      85.86808 |      87.17888 |     103.03138 |       1.00000 |      14.84226 |      14.85557 
     74.65298 |      75.17999 |      75.80553 |      89.23299 |      85.90913 |      87.23546 |     103.08809 |       1.00000 |      14.84226 |      14.85557 
     74.68941 |      75.22875 |      75.85620 |      89.28886 |      85.95103 |      87.29376 |     103.14672 |       1.00000 |      14.84226 |      14.85557 
     74.72708 |      75.27904 |      75.90839 |      89.34646 |      85.99439 |      87.35381 |     103.20748 |       1.00000 |      14.84226 |      14.85557 
     74.76640 |      75.33267 |      75.96394 |      89.40778 |      86.03963 |      87.41774 |     103.27266 |       1.00000 |      14.84226 |      14.85557 
     74.80765 |      75.38818 |      76.02137 |      89.47105 |      86.08710 |      87.48383 |     103.34046 |       1.00000 |      14.84226 |      14.85557 
     74.85104 |      75.44485 |      76.07997 |      89.53547 |      86.13704 |      87.55127 |     103.40995 |       1.00000 |      14.84226 |      14.85557 
     74.89660 |      75.50252 |      76.13958 |      89.60094 |      86.18947 |      87.61987 |     103.48093 |       1.00000 |      14.84226 |      14.85557 
     74.94424 |      75.56114 |      76.20013 |      89.66734 |      86.24430 |      87.68955 |     103.55325 |       1.00000 |      14.84226 |      14.85212 
     74.99385 |      75.62061 |      76.26154 |      89.73437 |      86.30138 |      87.76022 |     103.62651 |       1.00000 |      14.84226 |      14.85212 
     75.04523 |      75.68085 |      76.32373 |      89.80201 |      86.36052 |      87.83179 |     103.70073 |       1.00000 |      14.84226 |      14.85212 
     75.09820 |      75.74173 |      76.38655 |      89.87001 |      86.42146 |      87.90408 |     103.77560 |       1.00000 |      14.84226 |      14.85212 
     75.15256 |      75.80318 |      76.44994 |      89.93822 |      86.48402 |      87.97703 |     103.85094 |       1.00000 |      14.84226 |      14.85212 
     75.20815 |      75.86513 |      76.51383 |      90.00663 |      86.54799 |      88.05055 |     103.92677 |       1.00000 |      14.84226 |      14.85212 
     75.26482 |      75.92752 |      76.57818 |      90.07498 |      86.61321 |      88.12460 |     104.00269 |       1.00000 |      14.84226 |      14.85212 
     75.32248 |      75.99032 |      76.64292 |      90.14332 |      86.67957 |      88.19910 |     104.07875 |       1.00000 |      14.84226 |      14.85212 
     75.38096 |      76.05357 |      76.70811 |      90.21181 |      86.74686 |      88.27412 |     104.15517 |       1.00000 |      14.84226 |      14.85212 
     75.44022 |      76.12080 |      76.77733 |      90.28448 |      86.81506 |      88.35378 |     104.23630 |       1.00000 |      14.84226 |      14.85212 
     75.50035 |      76.19193 |      76.85047 |      90.36110 |      86.88425 |      88.43794 |     104.32214 |       1.00000 |      14.84226 |      14.84867 
     75.56149 |      76.26315 |      76.92371 |      90.43724 |      86.95461 |      88.52222 |     104.40786 |       1.00000 |      14.84226 |      14.84867 
     75.62369 |      76.33440 |      76.99696 |      90.51285 |      87.02619 |      88.60653 |     104.49329 |       1.00000 |      14.84226 |      14.84867 
     75.68697 |      76.40565 |      77.07022 |      90.58817 |      87.09901 |      88.69083 |     104.57873 |       1.00000 |      14.84226 |      14.84867 
     75.75131 |      76.47687 |      77.14346 |      90.66331 |      87.17306 |      88.77511 |     104.66428 |       1.00000 |      14.84226 |      14.84867 
     75.81671 |      76.54816 |      77.21677 |      90.73871 |      87.24831 |      88.85947 |     104.75025 |       1.00000 |      14.84226 |      14.84867 
     75.88307 |      76.61944 |      77.29006 |      90.81435 |      87.32468 |      88.94382 |     104.83655 |       1.00000 |      14.84226 |      14.84867 
     75.95030 |      76.69078 |      77.36342 |      90.89036 |      87.40205 |      89.02824 |     104.92328 |       1.00000 |      14.84226 |      14.84867 
     76.01831 |      76.76213 |      77.43678 |      90.96661 |      87.48031 |      89.11266 |     105.01035 |       1.00000 |      14.84226 |      14.84867 
     76.08698 |      76.83333 |      77.51001 |      91.04275 |      87.55933 |      89.19693 |     105.09747 |       1.00000 |      14.84226 |      14.84867 
     76.15619 |      76.90427 |      77.58297 |      91.11855 |      87.63898 |      89.28089 |     105.18443 |       1.00000 |      14.84226 |      14.84521 
     76.22583 |      76.97487 |      77.65559 |      91.19385 |      87.71912 |      89.36446 |     105.27103 |       1.00000 |      14.84226 |      14.84521 
     76.29578 |      77.04510 |      77.72783 |      91.26849 |      87.79961 |      89.44759 |     105.35713 |       1.00000 |      14.84226 |      14.84521 
     76.36594 |      77.11484 |      77.79960 |      91.34238 |      87.88036 |      89.53018 |     105.44258 |       1.00000 |      14.84226 |      14.84521 
     76.43624 |      77.18405 |      77.87083 |      91.41539 |      87.96126 |      89.61216 |     105.52721 |       1.00000 |      14.84226 |      14.84521 
     76.50658 |      77.25271 |      77.94151 |      91.48743 |      88.04221 |      89.69350 |     105.61093 |       1.00000 |      14.84226 |      14.84521 
     76.57690 |      77.32079 |      78.01160 |      91.55846 |      88.12313 |      89.77415 |     105.69366 |       1.00000 |      14.84226 |      14.84521 
     76.64716 |      77.38819 |      78.08102 |      91.62836 |      88.20397 |      89.85404 |     105.77525 |       1.00000 |      14.84226 |      14.84521 
     76.71725 |      77.45499 |      78.14984 |      91.69727 |      88.28465 |      89.93324 |     105.85584 |       1.00000 |      14.84226 |      14.84521 
     76.78713 |      77.52105 |      78.21793 |      91.76474 |      88.36506 |      90.01158 |     105.93490 |       1.00000 |      14.84226 |      14.84521 
     76.85674 |      77.58642 |      78.28530 |      91.83102 |      88.44515 |      90.08913 |     106.01268 |       1.00000 |      14.84226 |      14.84176 
     76.92599 |      77.65110 |      78.35201 |      91.89630 |      88.52486 |      90.16589 |     106.08946 |       1.00000 |      14.84226 |      14.84176 
     76.99490 |      77.71525 |      78.41817 |      91.96124 |      88.60416 |      90.24203 |     106.16573 |       1.00000 |      14.84226 |      14.84176 
     77.06343 |      77.77885 |      78.48380 |      92.02570 |      88.68301 |      90.31754 |     106.24149 |       1.00000 |      14.84226 |      14.84176 
     77.13155 |      77.84175 |      78.54872 |      92.08952 |      88.76141 |      90.39226 |     106.31674 |       1.00000 |      14.84226 |      14.84176 
     77.19923 |      77.90385 |      78.61283 |      92.15282 |      88.83929 |      90.46603 |     106.39172 |       1.00000 |      14.84226 |      14.84176 
     77.26641 |      77.96497 |      78.67597 |      92.21500 |      88.91660 |      90.53870 |     106.46571 |       1.00000 |      14.84226 |      14.84176 
     77.33305 |      78.02505 |      78.73808 |      92.27591 |      88.99329 |      90.61016 |     106.53848 |       1.00000 |      14.84226 |      14.84176 
     77.39909 |      78.08399 |      78.79903 |      92.33495 |      89.06928 |      90.68031 |     106.60927 |       1.00000 |      14.84226 |      14.84176 
     77.46451 |      78.14136 |      78.85841 |      92.39113 |      89.14457 |      90.74864 |     106.67683 |       1.00000 |      14.84226 |      14.84176 
     77.52921 |      78.19657 |      78.91563 |      92.44415 |      89.21902 |      90.81448 |     106.74079 |       1.00000 |      14.83881 |      14.84176 
     77.59306 |      78.24893 |      78.96997 |      92.49371 |      89.29250 |      90.87702 |     106.80097 |       1.00000 |      14.83881 |      14.84176 
     77.65575 |      78.29768 |      79.02067 |      92.53989 |      89.36464 |      90.93536 |     106.85722 |       1.00000 |      14.83881 |      14.84176 
     77.71664 |      78.33865 |      79.06354 |      92.58090 |      89.43472 |      90.98470 |     106.90710 |       1.00000 |      14.83881 |      14.84176 
     77.77445 |      78.37695 |      79.10372 |      92.62382 |      89.50124 |      91.03094 |     106.95915 |       1.00000 |      14.83881 |      14.84176 
     77.82728 |      78.41243 |      79.14105 |      92.66868 |      89.56203 |      91.07390 |     107.01270 |       1.00000 |      14.83881 |      14.84176 
     77.87269 |      78.44542 |      79.17588 |      92.71680 |      89.61430 |      91.11398 |     107.06950 |       1.00000 |      14.83881 |      14.84176 
     77.90786 |      78.47326 |      79.20551 |      92.76792 |      89.65477 |      91.14808 |     107.12644 |       1.00000 |      14.83881 |      14.84176 
     77.92966 |      78.49921 |      79.23325 |      92.82709 |      89.67985 |      91.17999 |     107.18909 |       1.00000 |      14.83881 |      14.84176 
     77.93525 |      78.52568 |      79.26147 |      92.89902 |      89.68629 |      91.21248 |     107.26010 |       1.00000 |      14.83881 |      14.84176 
     77.92266 |      78.55231 |      79.28985 |      92.98425 |      89.67180 |      91.24513 |     107.33882 |       1.00000 |      14.83535 |      14.84176 
     77.89132 |      78.58244 |      79.32169 |      93.08778 |      89.63573 |      91.28178 |     107.43044 |       1.00000 |      14.83535 |      14.84176 
     77.84297 |      78.62058 |      79.36156 |      93.21028 |      89.58009 |      91.32766 |     107.53709 |       1.00000 |      14.83535 |      14.84176 
     77.78252 |      78.66847 |      79.41119 |      93.35065 |      89.51052 |      91.38477 |     107.65946 |       1.00000 |      14.83535 |      14.84176 
     77.71804 |      78.73146 |      79.47596 |      93.51059 |      89.43633 |      91.45930 |     107.80055 |       1.00000 |      14.83535 |      14.84176 
     77.66034 |      78.81504 |      79.56139 |      93.68876 |      89.36993 |      91.55761 |     107.96256 |       1.00000 |      14.83535 |      14.84176 
     77.62118 |      78.92545 |      79.67377 |      93.88457 |      89.32486 |      91.68694 |     108.14965 |       1.00000 |      14.83535 |      14.84176 
     77.61113 |      79.06780 |      79.81826 |      94.09848 |      89.31329 |      91.85322 |     108.36402 |       1.00000 |      14.83535 |      14.84176 
     77.63725 |      79.23672 |      79.98945 |      94.32375 |      89.34336 |      92.05022 |     108.59870 |       1.00000 |      14.83535 |      14.84176 
     77.70170 |      79.43119 |      80.18631 |      94.55900 |      89.41752 |      92.27676 |     108.85196 |       1.00000 |      14.83535 |      14.84176 
     77.80179 |      79.63662 |      80.39414 |      94.79128 |      89.53270 |      92.51593 |     109.10840 |       1.00000 |      14.83189 |      14.84176 
     77.93095 |      79.83978 |      80.59962 |      95.00854 |      89.68134 |      92.75240 |     109.35368 |       1.00000 |      14.83189 |      14.84176 
     78.08061 |      80.03073 |      80.79276 |      95.20374 |      89.85357 |      92.97465 |     109.57774 |       1.00000 |      14.83189 |      14.84176 
     78.24225 |      80.20569 |      80.96974 |      95.37584 |      90.03957 |      93.17831 |     109.77779 |       1.00000 |      14.83189 |      14.84176 
     78.40923 |      80.37018 |      81.13620 |      95.53354 |      90.23174 |      93.36987 |     109.96275 |       1.00000 |      14.83189 |      14.84176 
     78.57767 |      80.52700 |      81.29494 |      95.68175 |      90.42557 |      93.55255 |     110.13747 |       1.00000 |      14.83189 |      14.84176 
     78.74628 |      80.67886 |      81.44871 |      95.82503 |      90.61961 |      93.72951 |     110.30651 |       1.00000 |      14.83189 |      14.84176 
     78.91570 |      80.82807 |      81.59983 |      95.96729 |      90.81456 |      93.90341 |     110.47394 |       1.00000 |      14.83189 |      14.84176 
     79.08744 |      80.97946 |      81.75318 |      96.11557 |      91.01221 |      94.07989 |     110.64751 |       1.00000 |      14.83189 |      14.84176 
     79.26286 |      81.14280 |      81.91861 |      96.28200 |      91.21407 |      94.27026 |     110.84083 |       1.00000 |      14.83189 |      14.84176 
     79.44229 |      81.31204 |      82.09001 |      96.46067 |      91.42056 |      94.46750 |     111.04735 |       1.00000 |      14.82843 |      14.84176 
     79.62450 |      81.48244 |      82.26259 |      96.64625 |      91.63023 |      94.66611 |     111.26122 |       1.00000 |      14.82843 |      14.84176 
     79.80691 |      81.64626 |      82.42854 |      96.83051 |      91.84015 |      94.85707 |     111.47334 |       1.00000 |      14.82843 |      14.84176 
     79.98613 |      81.80357 |      82.58791 |      97.01347 |      92.04639 |      95.04047 |     111.68372 |       1.00000 |      14.82843 |      14.84176 
     80.15904 |      81.95779 |      82.74415 |      97.19761 |      92.24538 |      95.22027 |     111.89484 |       1.00000 |      14.82843 |      14.84176 
     80.32372 |      82.10789 |      82.89626 |      97.38025 |      92.43488 |      95.39531 |     112.10400 |       1.00000 |      14.82843 |      14.84176 
     80.47981 |      82.25452 |      83.04483 |      97.56099 |      92.61452 |      95.56629 |     112.31083 |       1.00000 |      14.82843 |      14.84176 
     80.62865 |      82.39996 |      83.19220 |      97.74120 |      92.78579 |      95.73588 |     112.51686 |       1.00000 |      14.82843 |      14.84176 
     80.77290 |      82.54498 |      83.33915 |      97.92024 |      92.95179 |      95.90498 |     112.72182 |       1.00000 |      14.82843 |      14.84176 
     80.91608 |      82.69193 |      83.48801 |      98.09957 |      93.11656 |      96.07629 |     112.92739 |       1.00000 |      14.82843 |      14.84176 
     81.06185 |      82.84131 |      83.63937 |      98.27732 |      93.28432 |      96.25047 |     113.13200 |       1.00000 |      14.82496 |      14.84176 
     81.21305 |      82.99236 |      83.79241 |      98.45167 |      93.45831 |      96.42659 |     113.33402 |       1.00000 |      14.82496 |      14.84176 
     81.37088 |      83.14824 |      83.95033 |      98.62554 |      93.63994 |      96.60832 |     113.53688 |       1.00000 |      14.82496 |      14.84176 
     81.53487 |      83.30284 |      84.10699 |      98.79304 |      93.82866 |      96.78859 |     113.73401 |       1.00000 |      14.82496 |      14.84176 
     81.70315 |      83.45179 |      84.25797 |      98.95014 |      94.02231 |      96.96235 |     113.92083 |       1.00000 |      14.82496 |      14.84176 
     81.87305 |      83.59231 |      84.40049 |      99.09510 |      94.21783 |      97.12636 |     114.09473 |       1.00000 |      14.82496 |      14.84176 
     82.04188 |      83.72031 |      84.53040 |      99.22464 |      94.41211 |      97.27586 |     114.25158 |       1.00000 |      14.82496 |      14.84176 
     82.20740 |      83.84265 |      84.65466 |      99.34729 |      94.60258 |      97.41885 |     114.40058 |       1.00000 |      14.82496 |      14.84176 
     82.36843 |      83.96016 |      84.77408 |      99.46532 |      94.78790 |      97.55627 |     114.54353 |       1.00000 |      14.82496 |      14.84176 
     82.52489 |      84.07825 |      84.89411 |      99.58598 |      94.96795 |      97.69440 |     114.68776 |       1.00000 |      14.82496 |      14.84176 
     82.67746 |      84.19835 |      85.01619 |      99.71179 |      95.14352 |      97.83488 |     114.83554 |       1.00000 |      14.82148 |      14.84176 
     82.82729 |      84.33022 |      85.15018 |      99.85509 |      95.31594 |      97.98908 |     114.99913 |       1.00000 |      14.82148 |      14.84176 
     82.97580 |      84.47061 |      85.29275 |     100.01136 |      95.48685 |      98.15314 |     115.17444 |       1.00000 |      14.82148 |      14.84176 
     83.12418 |      84.61761 |      85.44198 |     100.17722 |      95.65761 |      98.32487 |     115.35905 |       1.00000 |      14.82148 |      14.84176 
     83.27319 |      84.77143 |      85.59807 |     100.35206 |      95.82909 |      98.50450 |     115.55299 |       1.00000 |      14.82148 |      14.84176 
     83.42332 |      84.93117 |      85.76009 |     100.53365 |      96.00184 |      98.69095 |     115.75477 |       1.00000 |      14.82148 |      14.84176 
     83.57475 |      85.09462 |      85.92582 |     100.71914 |      96.17610 |      98.88168 |     115.96154 |       1.00000 |      14.82148 |      14.84176 
     83.72750 |      85.26105 |      86.09454 |     100.90737 |      96.35189 |      99.07583 |     116.17220 |       1.00000 |      14.82148 |      14.84176 
     83.88159 |      85.43018 |      86.26595 |     101.09800 |      96.52921 |      99.27309 |     116.38615 |       1.00000 |      14.82148 |      14.84176 
     84.03703 |      85.60226 |      86.44028 |     101.29121 |      96.70808 |      99.47371 |     116.60338 |       1.00000 |      14.82148 |      14.84176 
     84.19389 |      85.77724 |      86.61755 |     101.48711 |      96.88860 |      99.67770 |     116.82357 |       1.00000 |      14.81974 |      14.84002 
     84.35224 |      85.94993 |      86.79244 |     101.67797 |      97.07083 |      99.87896 |     117.04028 |       1.00000 |      14.81974 |      14.84002 
     84.51190 |      86.11618 |      86.96082 |     101.85882 |      97.25456 |     100.07274 |     117.24862 |       1.00000 |      14.81974 |      14.84002 
     84.67242 |      86.27454 |      87.12127 |     102.02840 |      97.43928 |     100.25737 |     117.44705 |       1.00000 |      14.81974 |      14.84002 
     84.83317 |      86.42413 |      87.27288 |     102.18636 |      97.62427 |     100.43184 |     117.63464 |       1.00000 |      14.81974 |      14.84002 
     84.99352 |      86.56495 |      87.41569 |     102.33324 |      97.80879 |     100.59618 |     117.81164 |       1.00000 |      14.81974 |      14.84002 
     85.15276 |      86.69767 |      87.55037 |     102.47048 |      97.99205 |     100.75117 |     117.97907 |       1.00000 |      14.81974 |      14.84002 
     85.31023 |      86.82278 |      87.67744 |     102.59885 |      98.17326 |     100.89740 |     118.13757 |       1.00000 |      14.81974 |      14.84002 
     85.46525 |      86.94049 |      87.79710 |     102.71896 |      98.35165 |     101.03510 |     118.28757 |       1.00000 |      14.81974 |      14.84002 
     85.61707 |      87.05043 |      87.90897 |     102.83072 |      98.52636 |     101.16385 |     118.42889 |       1.00000 |      14.81974 |      14.84002 
     85.76489 |      87.15258 |      88.01305 |     102.93354 |      98.69648 |     101.28361 |     118.56093 |       1.00000 |      14.81974 |      14.83653 
     85.90775 |      87.23978 |      88.10210 |     103.01939 |      98.86087 |     101.38609 |     118.67484 |       1.00000 |      14.81974 |      14.83653 
     86.04411 |      87.31174 |      88.17580 |     103.08883 |      99.01779 |     101.47091 |     118.77106 |       1.00000 |      14.81974 |      14.83653 
     86.17181 |      87.37192 |      88.23770 |     103.14375 |      99.16476 |     101.54214 |     118.85221 |       1.00000 |      14.81974 |      14.83653 
     86.28805 |      87.42246 |      88.28994 |     103.18479 |      99.29852 |     101.60225 |     118.91951 |       1.00000 |      14.81974 |      14.83653 
     86.38978 |      87.46132 |      88.33044 |     103.20651 |      99.41558 |     101.64886 |     118.96780 |       1.00000 |      14.81974 |      14.83653 
     86.47520 |      87.48731 |      88.35804 |     103.21174 |      99.51389 |     101.68062 |     118.99886 |       1.00000 |      14.81974 |      14.83653 
     86.54485 |      87.50311 |      88.37543 |     103.20552 |      99.59403 |     101.70063 |     119.01768 |       1.00000 |      14.81974 |      14.83653 
