kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     10.85728 |      16.32002 |      16.41896 |      28.69400 |      12.49434 |      18.89461 |      33.03328 |       1.00000 |     497.34665 |     497.44263 | 
     11.11110 |      16.59872 |      16.69937 |      28.97216 |      12.78642 |      19.21729 |      33.35353 |       1.00000 |     497.34665 |     497.44263 | 
     11.36696 |      16.87869 |      16.98105 |      29.24976 |      13.08087 |      19.54144 |      33.67335 |       1.00000 |     497.34665 |     497.44263 | 
     11.62469 |      17.15994 |      17.26402 |      29.52722 |      13.37746 |      19.86708 |      33.99299 |       1.00000 |     497.34665 |     497.44263 | 
     11.88423 |      17.44172 |      17.54753 |      29.80503 |      13.67612 |      20.19333 |      34.31274 |       1.00000 |     497.34665 |     497.44263 | 
     12.14541 |      17.72303 |      17.83056 |      30.08211 |      13.97669 |      20.51905 |      34.63203 |       1.00000 |     497.34665 |     497.44263 | 
     12.40814 |      18.00386 |      18.11312 |      30.35986 |      14.27903 |      20.84420 |      34.95163 |       1.00000 |     497.34665 |     497.44263 | 
     12.67235 |      18.28569 |      18.39668 |      30.64065 |      14.58308 |      21.17052 |      35.27282 |       1.00000 |     497.34665 |     497.44263 | 
     12.93797 |      18.56761 |      18.68033 |      30.91732 |      14.88875 |      21.49694 |      35.59151 |       1.00000 |     497.34665 |     497.44263 | 
     13.20495 |      18.84930 |      18.96375 |      31.19100 |      15.19598 |      21.82310 |      35.90840 |       1.00000 |     497.10944 |     497.20538 | 
     13.47313 |      19.13085 |      19.24703 |      31.46481 |      15.50460 |      22.14909 |      36.22536 |       1.00000 |     497.10944 |     497.20538 | 
     13.74237 |      19.41333 |      19.53125 |      31.74301 |      15.81444 |      22.47617 |      36.54446 |       1.00000 |     497.10944 |     497.20538 | 
     14.01264 |      19.69697 |      19.81664 |      32.02223 |      16.12546 |      22.80458 |      36.86399 |       1.00000 |     497.10944 |     497.20538 | 
     14.28390 |      19.98045 |      20.10186 |      32.29879 |      16.43761 |      23.13281 |      37.18189 |       1.00000 |     497.10944 |     497.20538 | 
     14.55614 |      20.26381 |      20.38697 |      32.57391 |      16.75091 |      23.46090 |      37.49878 |       1.00000 |     497.10944 |     497.20538 | 
     14.82931 |      20.54773 |      20.67263 |      32.84846 |      17.06526 |      23.78964 |      37.81515 |       1.00000 |     497.10944 |     497.20538 | 
     15.10330 |      20.83215 |      20.95881 |      33.12273 |      17.38057 |      24.11897 |      38.13116 |       1.00000 |     497.10944 |     497.20538 | 
     15.37807 |      21.11681 |      21.24522 |      33.39724 |      17.69676 |      24.44857 |      38.44715 |       1.00000 |     497.10944 |     497.20538 | 
     15.65353 |      21.40159 |      21.53176 |      33.67099 |      18.01376 |      24.77831 |      38.76249 |       1.00000 |     497.10944 |     497.20538 | 
     15.92970 |      21.68563 |      21.81755 |      33.94152 |      18.33157 |      25.10719 |      39.07588 |       1.00000 |     497.10944 |     497.20538 | 
     16.20649 |      21.96978 |      22.10346 |      34.21410 |      18.65010 |      25.43620 |      39.39022 |       1.00000 |     497.10944 |     497.20538 | 
     16.48389 |      22.25505 |      22.39048 |      34.48937 |      18.96932 |      25.76651 |      39.70573 |       1.00000 |     497.10944 |     497.20538 | 
     16.76187 |      22.54194 |      22.67915 |      34.76604 |      19.28922 |      26.09871 |      40.02185 |       1.00000 |     497.10944 |     497.20538 | 
     17.04044 |      22.82836 |      22.96734 |      35.03664 |      19.60978 |      26.43035 |      40.33415 |       1.00000 |     497.10944 |     497.20538 | 
     17.31951 |      23.11354 |      23.25428 |      35.30365 |      19.93093 |      26.76055 |      40.64431 |       1.00000 |     497.10944 |     497.20538 | 
     17.59898 |      23.39805 |      23.54056 |      35.57286 |      20.25254 |      27.08999 |      40.95565 |       1.00000 |     497.10944 |     497.20538 | 
     17.87881 |      23.68426 |      23.82855 |      35.84890 |      20.57457 |      27.42140 |      41.27035 |       1.00000 |     497.10944 |     497.20538 | 
     18.15908 |      23.97226 |      24.11832 |      36.12379 |      20.89709 |      27.75487 |      41.58424 |       1.00000 |     497.10944 |     497.20538 | 
     18.43980 |      24.26023 |      24.40808 |      36.39272 |      21.22015 |      28.08832 |      41.89417 |       1.00000 |     497.10944 |     497.20538 | 
     18.72094 |      24.54795 |      24.69758 |      36.65914 |      21.54368 |      28.42146 |      42.20232 |       1.00000 |     496.87338 |     496.96930 | 
     19.00243 |      24.83527 |      24.98668 |      36.92410 |      21.86760 |      28.75416 |      42.50946 |       1.00000 |     496.87338 |     496.96930 | 
     19.28421 |      25.12267 |      25.27587 |      37.19284 |      22.19188 |      29.08695 |      42.81854 |       1.00000 |     496.87338 |     496.96930 | 
     19.56632 |      25.41100 |      25.56599 |      37.46333 |      22.51652 |      29.42081 |      43.12830 |       1.00000 |     496.87338 |     496.96930 | 
     19.84880 |      25.70079 |      25.85758 |      37.73145 |      22.84159 |      29.75637 |      43.43622 |       1.00000 |     496.87338 |     496.96930 | 
     20.13165 |      25.99073 |      26.14933 |      37.99298 |      23.16709 |      30.09211 |      43.73982 |       1.00000 |     496.87338 |     496.96930 | 
     20.41480 |      26.28078 |      26.44118 |      38.25590 |      23.49293 |      30.42797 |      44.04406 |       1.00000 |     496.87338 |     496.96930 | 
     20.69823 |      26.57132 |      26.73353 |      38.52253 |      23.81910 |      30.76440 |      44.34983 |       1.00000 |     496.87338 |     496.96930 | 
     20.98195 |      26.86222 |      27.02625 |      38.78686 |      24.14560 |      31.10125 |      44.65380 |       1.00000 |     496.87338 |     496.96930 | 
     21.26598 |      27.15327 |      27.31911 |      39.04855 |      24.47245 |      31.43828 |      44.95573 |       1.00000 |     496.87338 |     496.96930 | 
     21.55029 |      27.44454 |      27.61220 |      39.30806 |      24.79963 |      31.77556 |      45.25599 |       1.00000 |     496.87338 |     496.96930 | 
     21.83485 |      27.73585 |      27.90533 |      39.56786 |      25.12710 |      32.11288 |      45.55605 |       1.00000 |     496.87338 |     496.96930 | 
     22.11965 |      28.02695 |      28.19826 |      39.82973 |      25.45484 |      32.44997 |      45.85693 |       1.00000 |     496.87338 |     496.96930 | 
     22.40472 |      28.31846 |      28.49159 |      40.09232 |      25.78290 |      32.78753 |      46.15768 |       1.00000 |     496.87338 |     496.96930 | 
     22.69011 |      28.61096 |      28.78592 |      40.35089 |      26.11131 |      33.12624 |      46.45541 |       1.00000 |     496.87338 |     496.96930 | 
     22.97579 |      28.90452 |      29.08132 |      40.60534 |      26.44007 |      33.46619 |      46.75015 |       1.00000 |     496.87338 |     496.96930 | 
     23.26175 |      29.19834 |      29.37698 |      40.85908 |      26.76915 |      33.80643 |      47.04409 |       1.00000 |     496.87338 |     496.96930 | 
     23.54794 |      29.49190 |      29.67239 |      41.11451 |      27.09849 |      34.14638 |      47.33868 |       1.00000 |     496.87338 |     496.96930 | 
     23.83434 |      29.78538 |      29.96771 |      41.37354 |      27.42807 |      34.48623 |      47.63490 |       1.00000 |     496.87338 |     496.96930 | 
     24.12101 |      30.07997 |      30.26415 |      41.63036 |      27.75796 |      34.82737 |      47.92937 |       1.00000 |     496.87338 |     496.96930 | 
     24.40792 |      30.37440 |      30.56043 |      41.88078 |      28.08813 |      35.16832 |      48.21997 |       1.00000 |     496.63879 |     496.73471 | 
     24.69502 |      30.66267 |      30.85052 |      42.13315 |      28.41852 |      35.50215 |      48.51235 |       1.00000 |     496.63879 |     496.73471 | 
     24.98226 |      30.95110 |      31.14077 |      42.39156 |      28.74907 |      35.83617 |      48.80733 |       1.00000 |     496.63879 |     496.73471 | 
     25.26969 |      31.23261 |      31.42406 |      42.64552 |      29.07984 |      36.16216 |      49.09871 |       1.00000 |     496.63879 |     496.73471 | 
     25.55722 |      31.50051 |      31.69365 |      42.89110 |      29.41073 |      36.47240 |      49.38282 |       1.00000 |     496.63879 |     496.73471 | 
     25.84468 |      31.75763 |      31.95240 |      43.13176 |      29.74152 |      36.77017 |      49.66054 |       1.00000 |     496.63879 |     496.73471 | 
     26.13178 |      31.99656 |      32.19286 |      43.36573 |      30.07192 |      37.04688 |      49.92909 |       1.00000 |     496.63879 |     496.73471 | 
     26.41816 |      32.20992 |      32.40758 |      43.58580 |      30.40148 |      37.29398 |      50.18328 |       1.00000 |     496.63879 |     496.73471 | 
     26.70327 |      32.44323 |      32.64238 |      43.81925 |      30.72958 |      37.56418 |      50.44942 |       1.00000 |     496.63879 |     496.73471 | 
     26.98673 |      32.65434 |      32.85484 |      44.03756 |      31.05578 |      37.80867 |      50.70123 |       1.00000 |     496.63879 |     496.73471 | 
     27.26802 |      32.84661 |      33.04834 |      44.24517 |      31.37948 |      38.03136 |      50.94153 |       1.00000 |     496.63879 |     496.73471 | 
     27.54652 |      33.03750 |      33.24047 |      44.45543 |      31.69997 |      38.25245 |      51.18306 |       1.00000 |     496.63879 |     496.73471 | 
     27.82171 |      33.21577 |      33.41988 |      44.65839 |      32.01665 |      38.45892 |      51.41693 |       1.00000 |     496.63879 |     496.73471 | 
     28.09302 |      33.37468 |      33.57983 |      44.85006 |      32.32887 |      38.64298 |      51.63847 |       1.00000 |     496.63879 |     496.73471 | 
     28.35984 |      33.54383 |      33.75008 |      45.05511 |      32.63593 |      38.83889 |      51.87332 |       1.00000 |     496.63879 |     496.73471 | 
     28.62178 |      33.73873 |      33.94624 |      45.28571 |      32.93736 |      39.06463 |      52.13612 |       1.00000 |     496.63879 |     496.73471 | 
     28.87868 |      33.89372 |      34.10223 |      45.49054 |      33.23299 |      39.24415 |      52.37377 |       1.00000 |     496.63879 |     496.73471 | 
     29.13016 |      34.00686 |      34.21613 |      45.66983 |      33.52239 |      39.37523 |      52.58279 |       1.00000 |     496.63879 |     496.73471 | 
     29.37569 |      34.13074 |      34.34084 |      45.86393 |      33.80494 |      39.51874 |      52.80548 |       1.00000 |     496.63879 |     496.73471 | 
     29.61497 |      34.28952 |      34.50066 |      46.09005 |      34.08030 |      39.70266 |      53.06219 |       1.00000 |     496.63879 |     496.73471 | 
     29.84808 |      34.42187 |      34.63388 |      46.30129 |      34.34856 |      39.85595 |      53.30639 |       1.00000 |     496.40533 |     496.50122 | 
     30.07497 |      34.54538 |      34.75821 |      46.50939 |      34.60966 |      39.99903 |      53.54784 |       1.00000 |     496.40533 |     496.50122 | 
     30.29560 |      34.67594 |      34.88963 |      46.72617 |      34.86355 |      40.15027 |      53.79833 |       1.00000 |     496.40533 |     496.50122 | 
     30.51009 |      34.80458 |      35.01914 |      46.94575 |      35.11038 |      40.29931 |      54.05079 |       1.00000 |     496.40533 |     496.50122 | 
     30.71859 |      34.93272 |      35.14814 |      47.16565 |      35.35033 |      40.44775 |      54.30397 |       1.00000 |     496.40533 |     496.50122 | 
     30.92133 |      35.07060 |      35.28693 |      47.38996 |      35.58363 |      40.60747 |      54.56307 |       1.00000 |     496.40533 |     496.50122 | 
     31.11856 |      35.22013 |      35.43744 |      47.62029 |      35.81060 |      40.78068 |      54.82745 |       1.00000 |     496.40533 |     496.50122 | 
     31.31065 |      35.36791 |      35.58620 |      47.85021 |      36.03165 |      40.95187 |      55.08834 |       1.00000 |     496.40533 |     496.50122 | 
     31.49799 |      35.50032 |      35.71949 |      48.06760 |      36.24724 |      41.10526 |      55.33662 |       1.00000 |     496.40533 |     496.50122 | 
     31.68096 |      35.61939 |      35.83936 |      48.27146 |      36.45780 |      41.24319 |      55.57222 |       1.00000 |     496.40533 |     496.50122 | 
     31.85986 |      35.74592 |      35.96673 |      48.47778 |      36.66367 |      41.38977 |      55.80865 |       1.00000 |     496.40533 |     496.50122 | 
     32.03507 |      35.86876 |      36.09038 |      48.67855 |      36.86530 |      41.53207 |      56.03891 |       1.00000 |     496.40533 |     496.50122 | 
     32.20693 |      35.99001 |      36.21244 |      48.87435 |      37.06307 |      41.67253 |      56.26409 |       1.00000 |     496.40533 |     496.50122 | 
     32.37581 |      36.11461 |      36.33787 |      49.06976 |      37.25742 |      41.81688 |      56.48780 |       1.00000 |     496.40533 |     496.50122 | 
     32.54212 |      36.23860 |      36.46269 |      49.26168 |      37.44880 |      41.96051 |      56.70725 |       1.00000 |     496.40533 |     496.50122 | 
     32.70626 |      36.35530 |      36.58016 |      49.44302 |      37.63769 |      42.09570 |      56.91690 |       1.00000 |     496.40533 |     496.50122 | 
     32.86858 |      36.48394 |      36.70966 |      49.62923 |      37.82448 |      42.24472 |      57.13121 |       1.00000 |     496.40533 |     496.50122 | 
     33.02945 |      36.62137 |      36.84800 |      49.81873 |      38.00961 |      42.40392 |      57.34828 |       1.00000 |     496.40533 |     496.50122 | 
     33.18932 |      36.76031 |      36.98786 |      50.00473 |      38.19358 |      42.56487 |      57.56226 |       1.00000 |     496.40533 |     496.50122 | 
     33.34855 |      36.90899 |      37.13752 |      50.19463 |      38.37682 |      42.73709 |      57.78009 |       1.00000 |     496.40533 |     496.50122 | 
     33.50755 |      37.06381 |      37.29334 |      50.38515 |      38.55980 |      42.91642 |      57.99887 |       1.00000 |     496.17255 |     496.26843 | 
     33.66670 |      37.22643 |      37.45702 |      50.57814 |      38.74295 |      43.10477 |      58.22031 |       1.00000 |     496.17255 |     496.26843 | 
     33.82635 |      37.39510 |      37.62680 |      50.77193 |      38.92667 |      43.30015 |      58.44295 |       1.00000 |     496.17255 |     496.26843 | 
     33.98685 |      37.57639 |      37.80927 |      50.97383 |      39.11137 |      43.51013 |      58.67350 |       1.00000 |     496.17255 |     496.26843 | 
     34.14858 |      37.77404 |      38.00819 |      51.18911 |      39.29749 |      43.73905 |      58.91665 |       1.00000 |     496.17255 |     496.26843 | 
     34.31197 |      37.98676 |      38.22227 |      51.41483 |      39.48552 |      43.98540 |      59.17210 |       1.00000 |     496.17255 |     496.26843 | 
     34.47746 |      38.23267 |      38.46974 |      51.66857 |      39.67596 |      44.27018 |      59.45960 |       1.00000 |     496.17255 |     496.26843 | 
     34.64563 |      38.48183 |      38.72045 |      51.91872 |      39.86948 |      44.55870 |      59.74754 |       1.00000 |     496.17255 |     496.26843 | 
     34.81686 |      38.66014 |      38.89986 |      52.09911 |      40.06652 |      44.76516 |      59.95581 |       1.00000 |     496.17255 |     496.26843 | 
     34.99084 |      38.89264 |      39.13381 |      52.32792 |      40.26674 |      45.03439 |      60.22010 |       1.00000 |     496.17255 |     496.26843 | 
     35.16777 |      39.15335 |      39.39616 |      52.58588 |      40.47035 |      45.33629 |      60.51478 |       1.00000 |     496.17255 |     496.26843 | 
     35.34819 |      39.40295 |      39.64730 |      52.82702 |      40.67798 |      45.62531 |      60.79260 |       1.00000 |     496.17255 |     496.26843 | 
     35.53238 |      39.62942 |      39.87517 |      53.04081 |      40.88994 |      45.88753 |      61.03829 |       1.00000 |     496.17255 |     496.26843 | 
     35.72021 |      39.87338 |      40.12065 |      53.26994 |      41.10609 |      46.17002 |      61.30217 |       1.00000 |     496.17255 |     496.26843 | 
     35.91165 |      40.13021 |      40.37908 |      53.51141 |      41.32639 |      46.46742 |      61.57990 |       1.00000 |     496.17255 |     496.26843 | 
     36.10676 |      40.39016 |      40.64064 |      53.75367 |      41.55091 |      46.76842 |      61.85865 |       1.00000 |     496.17255 |     496.26843 | 
     36.30556 |      40.65325 |      40.90536 |      53.99738 |      41.77969 |      47.07306 |      62.13911 |       1.00000 |     496.17255 |     496.26843 | 
     36.50803 |      40.92179 |      41.17558 |      54.24639 |      42.01270 |      47.38401 |      62.42564 |       1.00000 |     496.17255 |     496.26843 | 
     36.71418 |      41.19571 |      41.45119 |      54.50110 |      42.24992 |      47.70118 |      62.71880 |       1.00000 |     496.17255 |     496.26843 | 
     36.92405 |      41.46830 |      41.72548 |      54.75226 |      42.49144 |      48.01682 |      63.00783 |       1.00000 |     496.17255 |     496.26843 | 
     37.13760 |      41.74260 |      42.00147 |      55.00460 |      42.73719 |      48.33443 |      63.29819 |       1.00000 |     495.94089 |     496.03677 | 
     37.35479 |      42.02167 |      42.28227 |      55.26239 |      42.98713 |      48.65757 |      63.59498 |       1.00000 |     495.94089 |     496.03677 | 
     37.57566 |      42.30293 |      42.56527 |      55.52112 |      43.24130 |      48.98324 |      63.89306 |       1.00000 |     495.94089 |     496.03677 | 
     37.80015 |      42.58052 |      42.84457 |      55.77257 |      43.49964 |      49.30465 |      64.18204 |       1.00000 |     495.94089 |     496.03677 | 
     38.02805 |      42.86112 |      43.12690 |      56.02763 |      43.76190 |      49.62955 |      64.47545 |       1.00000 |     495.94089 |     496.03677 | 
     38.25919 |      43.14628 |      43.41383 |      56.28979 |      44.02789 |      49.95975 |      64.77715 |       1.00000 |     495.94089 |     496.03677 | 
     38.49350 |      43.43396 |      43.70329 |      56.55505 |      44.29753 |      50.29285 |      65.08260 |       1.00000 |     495.94089 |     496.03677 | 
     38.73095 |      43.72090 |      43.99200 |      56.81778 |      44.57078 |      50.62509 |      65.38501 |       1.00000 |     495.94089 |     496.03677 | 
     38.97140 |      44.00720 |      44.28007 |      57.07949 |      44.84749 |      50.95660 |      65.68603 |       1.00000 |     495.94089 |     496.03677 | 
     39.21468 |      44.29541 |      44.57006 |      57.34513 |      45.12745 |      51.29031 |      65.99178 |       1.00000 |     495.94089 |     496.03677 | 
     39.46071 |      44.58542 |      44.86186 |      57.61353 |      45.41058 |      51.62611 |      66.30104 |       1.00000 |     495.94089 |     496.03677 | 
     39.70943 |      44.87415 |      45.15236 |      57.87904 |      45.69680 |      51.96041 |      66.60660 |       1.00000 |     495.94089 |     496.03677 | 
     39.96069 |      45.16251 |      45.44249 |      58.14388 |      45.98594 |      52.29429 |      66.91119 |       1.00000 |     495.94089 |     496.03677 | 
     40.21434 |      45.45224 |      45.73401 |      58.41127 |      46.27783 |      52.62976 |      67.21898 |       1.00000 |     495.94089 |     496.03677 | 
     40.47023 |      45.74044 |      46.02399 |      58.67631 |      46.57231 |      52.96346 |      67.52370 |       1.00000 |     495.94089 |     496.03677 | 
     40.72820 |      46.02895 |      46.31428 |      58.94505 |      46.86918 |      53.29752 |      67.83302 |       1.00000 |     495.94089 |     496.03677 | 
     40.98819 |      46.31339 |      46.60046 |      59.21108 |      47.16837 |      53.62686 |      68.13907 |       1.00000 |     495.94089 |     496.03677 | 
     41.25002 |      46.57739 |      46.86610 |      59.46333 |      47.46967 |      53.93255 |      68.42954 |       1.00000 |     495.94089 |     496.03677 | 
     41.51330 |      46.84874 |      47.13914 |      59.72052 |      47.77266 |      54.24676 |      68.72581 |       1.00000 |     495.94089 |     496.03677 | 
     41.77786 |      47.13302 |      47.42520 |      59.98582 |      48.07711 |      54.57595 |      69.03112 |       1.00000 |     495.94089 |     496.03677 | 
     42.04358 |      47.41698 |      47.71095 |      60.25373 |      48.38289 |      54.90478 |      69.33933 |       1.00000 |     495.71063 |     495.80652 | 
     42.31031 |      47.67583 |      47.97142 |      60.50449 |      48.68983 |      55.20452 |      69.62836 |       1.00000 |     495.71063 |     495.80652 | 
     42.57760 |      47.90054 |      48.19753 |      60.73463 |      48.99743 |      55.46473 |      69.89440 |       1.00000 |     495.71063 |     495.80652 | 
     42.84481 |      48.13713 |      48.43562 |      60.97721 |      49.30493 |      55.73872 |      70.17316 |       1.00000 |     495.71063 |     495.80652 | 
     43.11158 |      48.39056 |      48.69065 |      61.23458 |      49.61192 |      56.03220 |      70.46829 |       1.00000 |     495.71063 |     495.80652 | 
     43.37774 |      48.62582 |      48.92738 |      61.47980 |      49.91821 |      56.30463 |      70.75039 |       1.00000 |     495.71063 |     495.80652 | 
     43.64299 |      48.84660 |      49.14955 |      61.71552 |      50.22345 |      56.56030 |      71.02197 |       1.00000 |     495.71063 |     495.80652 | 
     43.90693 |      49.07824 |      49.38264 |      61.96114 |      50.52720 |      56.82853 |      71.30473 |       1.00000 |     495.71063 |     495.80652 | 
     44.16935 |      49.34784 |      49.65394 |      62.23880 |      50.82919 |      57.14074 |      71.62321 |       1.00000 |     495.71063 |     495.80652 | 
     44.43031 |      49.60358 |      49.91127 |      62.50736 |      51.12949 |      57.43686 |      71.93221 |       1.00000 |     495.71063 |     495.80652 | 
     44.68961 |      49.73915 |      50.04769 |      62.68091 |      51.42788 |      57.59385 |      72.13471 |       1.00000 |     495.71063 |     495.80652 | 
     44.94626 |      49.93851 |      50.24833 |      62.90698 |      51.72324 |      57.82475 |      72.39490 |       1.00000 |     495.71063 |     495.80652 | 
     45.19996 |      50.15622 |      50.46742 |      63.15092 |      52.01519 |      58.07687 |      72.67470 |       1.00000 |     495.71063 |     495.80652 | 
     45.45066 |      50.34048 |      50.65285 |      63.36998 |      52.30369 |      58.29026 |      72.92757 |       1.00000 |     495.71063 |     495.80652 | 
     45.69817 |      50.55063 |      50.86434 |      63.61055 |      52.58852 |      58.53364 |      73.20356 |       1.00000 |     495.71063 |     495.80652 | 
     45.94254 |      50.75773 |      51.07275 |      63.84947 |      52.86974 |      58.77347 |      73.47839 |       1.00000 |     495.71063 |     495.80652 | 
     46.18386 |      50.95712 |      51.27340 |      64.08208 |      53.14745 |      59.00438 |      73.74626 |       1.00000 |     495.71063 |     495.80652 | 
     46.42224 |      51.15924 |      51.47681 |      64.31593 |      53.42176 |      59.23846 |      74.01500 |       1.00000 |     495.71063 |     495.80652 | 
     46.65783 |      51.31683 |      51.63540 |      64.50809 |      53.69288 |      59.42096 |      74.23662 |       1.00000 |     495.71063 |     495.80652 | 
     46.89046 |      51.44821 |      51.76763 |      64.67995 |      53.96058 |      59.57313 |      74.43674 |       1.00000 |     495.71063 |     495.80652 | 
     47.11985 |      51.63754 |      51.95818 |      64.89850 |      54.22456 |      59.79241 |      74.68740 |       1.00000 |     495.48148 |     495.57733 | 
     47.34624 |      51.85173 |      52.17374 |      65.13805 |      54.48509 |      60.04048 |      74.96151 |       1.00000 |     495.48148 |     495.57733 | 
     47.57004 |      52.02430 |      52.34740 |      65.33352 |      54.74262 |      60.24032 |      75.18701 |       1.00000 |     495.48148 |     495.57733 | 
     47.79115 |      52.19055 |      52.51474 |      65.51909 |      54.99707 |      60.43288 |      75.40039 |       1.00000 |     495.48148 |     495.57733 | 
     48.00937 |      52.32906 |      52.65414 |      65.67596 |      55.24820 |      60.59331 |      75.58290 |       1.00000 |     495.48148 |     495.57733 | 
     48.22436 |      52.46386 |      52.78984 |      65.82574 |      55.49560 |      60.74946 |      75.75834 |       1.00000 |     495.48148 |     495.57733 | 
     48.43607 |      52.68109 |      53.00846 |      66.06039 |      55.73923 |      61.00105 |      76.02288 |       1.00000 |     495.48148 |     495.57733 | 
     48.64533 |      52.87247 |      53.20106 |      66.26394 |      55.98005 |      61.22269 |      76.25545 |       1.00000 |     495.48148 |     495.57733 | 
     48.85255 |      53.00627 |      53.33570 |      66.41145 |      56.21851 |      61.37763 |      76.42569 |       1.00000 |     495.48148 |     495.57733 | 
     49.05739 |      53.07440 |      53.40429 |      66.49005 |      56.45424 |      61.45656 |      76.52327 |       1.00000 |     495.48148 |     495.57733 | 
     49.25911 |      53.24920 |      53.58024 |      66.67747 |      56.68637 |      61.65904 |      76.73648 |       1.00000 |     495.48148 |     495.57733 | 
     49.45807 |      53.44572 |      53.77803 |      66.88600 |      56.91533 |      61.88665 |      76.97293 |       1.00000 |     495.48148 |     495.57733 | 
     49.65499 |      53.64164 |      53.97519 |      67.09151 |      57.14194 |      62.11354 |      77.20779 |       1.00000 |     495.48148 |     495.57733 | 
     49.85032 |      53.69023 |      54.02409 |      67.14664 |      57.36673 |      62.16982 |      77.28015 |       1.00000 |     495.48148 |     495.57733 | 
     50.04324 |      53.88058 |      54.21570 |      67.34821 |      57.58873 |      62.39032 |      77.50827 |       1.00000 |     495.48148 |     495.57733 | 
     50.23416 |      54.06833 |      54.40467 |      67.54546 |      57.80844 |      62.60778 |      77.73295 |       1.00000 |     495.48148 |     495.57733 | 
     50.42376 |      54.25189 |      54.58941 |      67.73719 |      58.02663 |      62.82037 |      77.95237 |       1.00000 |     495.48148 |     495.57733 | 
     50.61234 |      54.40088 |      54.73936 |      67.89291 |      58.24364 |      62.99293 |      78.13285 |       1.00000 |     495.48148 |     495.57733 | 
     50.79982 |      54.56985 |      54.90942 |      68.06900 |      58.45938 |      63.18864 |      78.33499 |       1.00000 |     495.48148 |     495.57733 | 
     50.98623 |      54.64664 |      54.98673 |      68.14966 |      58.67390 |      63.27761 |      78.43465 |       1.00000 |     495.48148 |     495.57733 | 
     51.17078 |      54.77524 |      55.11621 |      68.28476 |      58.88628 |      63.42661 |      78.59140 |       1.00000 |     495.25308 |     495.34897 | 
     51.35347 |      54.99279 |      55.33519 |      68.51231 |      59.09652 |      63.67860 |      78.84661 |       1.00000 |     495.25308 |     495.34897 | 
     51.53516 |      55.19127 |      55.53495 |      68.71683 |      59.30560 |      63.90848 |      79.07964 |       1.00000 |     495.25308 |     495.34897 | 
     51.71619 |      55.35776 |      55.70250 |      68.88790 |      59.51393 |      64.10130 |      79.27666 |       1.00000 |     495.25308 |     495.34897 | 
     51.89650 |      55.52211 |      55.86791 |      69.05698 |      59.72143 |      64.29164 |      79.47125 |       1.00000 |     495.25308 |     495.34897 | 
     52.07583 |      55.64330 |      55.98989 |      69.18024 |      59.92780 |      64.43202 |      79.61828 |       1.00000 |     495.25308 |     495.34897 | 
     52.25363 |      55.81798 |      56.16574 |      69.36094 |      60.13241 |      64.63438 |      79.82544 |       1.00000 |     495.25308 |     495.34897 | 
     52.42991 |      55.99772 |      56.34666 |      69.54680 |      60.33526 |      64.84258 |      80.03807 |       1.00000 |     495.25308 |     495.34897 | 
     52.60500 |      56.18889 |      56.53907 |      69.74421 |      60.53675 |      65.06401 |      80.26240 |       1.00000 |     495.25308 |     495.34897 | 
     52.77916 |      56.32714 |      56.67823 |      69.88531 |      60.73717 |      65.22414 |      80.42714 |       1.00000 |     495.25308 |     495.34897 | 
     52.95206 |      56.48608 |      56.83820 |      70.04832 |      60.93615 |      65.40824 |      80.61493 |       1.00000 |     495.25308 |     495.34897 | 
     53.12360 |      56.66317 |      57.01645 |      70.23089 |      61.13355 |      65.61337 |      80.82275 |       1.00000 |     495.25308 |     495.34897 | 
     53.29384 |      56.79740 |      57.15156 |      70.36797 |      61.32946 |      65.76884 |      80.98138 |       1.00000 |     495.25308 |     495.34897 | 
     53.46244 |      56.89756 |      57.25240 |      70.46551 |      61.52348 |      65.88489 |      81.10036 |       1.00000 |     495.25308 |     495.34897 | 
     53.62889 |      57.04911 |      57.40498 |      70.61932 |      61.71502 |      66.06047 |      81.27787 |       1.00000 |     495.25308 |     495.34897 | 
     53.79332 |      57.24378 |      57.60093 |      70.82222 |      61.90424 |      66.28597 |      81.50471 |       1.00000 |     495.25308 |     495.34897 | 
     53.95625 |      57.39603 |      57.75417 |      70.97639 |      62.09174 |      66.46232 |      81.68139 |       1.00000 |     495.25308 |     495.34897 | 
     54.11773 |      57.50764 |      57.86653 |      71.08508 |      62.27757 |      66.59161 |      81.80996 |       1.00000 |     495.25308 |     495.34897 | 
     54.27735 |      57.63543 |      57.99519 |      71.20934 |      62.46126 |      66.73968 |      81.95647 |       1.00000 |     495.25308 |     495.34897 | 
     54.43509 |      57.81124 |      58.17217 |      71.38982 |      62.64278 |      66.94334 |      82.15903 |       1.00000 |     495.25308 |     495.34897 | 
     54.59144 |      57.94310 |      58.30491 |      71.51897 |      62.82271 |      67.09610 |      82.30844 |       1.00000 |     495.02545 |     495.12134 | 
     54.74651 |      58.10393 |      58.46681 |      71.67996 |      63.00116 |      67.28240 |      82.49139 |       1.00000 |     495.02545 |     495.12134 | 
     54.90049 |      58.22486 |      58.58854 |      71.79490 |      63.17836 |      67.42249 |      82.62569 |       1.00000 |     495.02545 |     495.12134 | 
     55.05334 |      58.34465 |      58.70913 |      71.90699 |      63.35426 |      67.56127 |      82.75752 |       1.00000 |     495.02545 |     495.12134 | 
